"No.","Time","Source","Destination","Protocol","Length","Info"
"15912","173.536667","192.168.137.233","192.168.137.216","TCP","94","[TCP Spurious Retransmission] 6668  >  49808 [PSH, ACK] Seq=441 Ack=337 Win=28960 Len=28 TSval=8417864 TSecr=1697039891"
"15913","173.554995","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x5210ce23"
"15914","173.712259","44.224.95.137","192.168.137.210","TLSv1.2","112","Application Data"
"15915","173.712264","44.224.95.137","192.168.137.210","TLSv1.2","97","Encrypted Alert"
"15916","173.712333","44.224.95.137","192.168.137.210","TCP","66","443  >  53626 [FIN, ACK] Seq=6742 Ack=2567 Win=48896 Len=0 TSval=1739935098 TSecr=2576614"
"15917","173.903932","44.224.95.137","192.168.137.210","TCP","66","[TCP Retransmission] 443  >  53626 [FIN, ACK] Seq=6742 Ack=2567 Win=48896 Len=0 TSval=1739935289 TSecr=2576614"
"15918","173.918804","44.224.95.137","192.168.137.210","TCP","60","443  >  53626 [RST] Seq=6743 Win=0 Len=0"
"15919","173.920270","44.224.95.137","192.168.137.210","TCP","60","443  >  53626 [RST] Seq=6743 Win=0 Len=0"
"15920","173.989230","44.224.95.137","192.168.137.210","TCP","60","443  >  53626 [RST] Seq=6743 Win=0 Len=0"
"15921","174.030015","192.168.137.210","44.224.95.137","TCP","66","53626  >  443 [ACK] Seq=2567 Ack=6711 Win=102400 Len=0 TSval=2582626 TSecr=1739935098"
"15922","174.030015","192.168.137.210","44.224.95.137","TCP","66","53626  >  443 [ACK] Seq=2567 Ack=6742 Win=102400 Len=0 TSval=2582626 TSecr=1739935098"
"15923","174.035799","192.168.137.210","44.224.95.137","TLSv1.2","97","Encrypted Alert"
"15924","174.037274","192.168.137.210","44.224.95.137","TCP","66","53626  >  443 [FIN, ACK] Seq=2598 Ack=6743 Win=102400 Len=0 TSval=2582626 TSecr=1739935098"
"15925","174.050329","173.194.194.206","192.168.137.174","TCP","66","[TCP Dup ACK 15555#1] 443  >  56182 [ACK] Seq=121 Ack=121 Win=266 Len=0 TSval=1582490821 TSecr=1716246"
"15926","174.105984","192.168.137.210","44.224.95.137","TCP","78","[TCP Dup ACK 15923#1] 53626  >  443 [ACK] Seq=2599 Ack=6743 Win=102400 Len=0 TSval=2582633 TSecr=1739935289 SLE=6742 SRE=6743"
"15927","174.140215","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"15928","174.140338","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3129 Win=64 Len=0 TSval=459776673 TSecr=2768248099"
"15929","174.140496","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15930","174.140600","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=7836 Win=64 Len=0 TSval=1804108053 TSecr=2029217982"
"15931","174.140610","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"15932","174.140632","10.0.0.254","10.0.0.14","TCP","66","1883  >  43379 [ACK] Seq=7 Ack=1305 Win=64 Len=0 TSval=1139225152 TSecr=1037457998"
"15933","174.140700","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"15934","174.140722","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3130 Win=64 Len=0 TSval=459776674 TSecr=2768248099"
"15935","174.140731","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15936","174.140753","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3332 Win=64 Len=0 TSval=1136022576 TSecr=2248644337"
"15937","174.140825","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"15938","174.140850","10.0.0.254","10.0.0.2","TCP","66","1883  >  43871 [ACK] Seq=7 Ack=975 Win=64 Len=0 TSval=2662999567 TSecr=942154021"
"15939","174.140859","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"15940","174.140881","10.0.0.254","10.0.0.2","TCP","66","1883  >  36947 [ACK] Seq=7 Ack=975 Win=64 Len=0 TSval=2662999567 TSecr=942154021"
"15941","174.140952","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"15942","174.140975","10.0.0.254","10.0.0.14","TCP","66","1883  >  36405 [ACK] Seq=7 Ack=1305 Win=64 Len=0 TSval=1139225152 TSecr=1037457998"
"15943","174.140984","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15944","174.141005","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3332 Win=64 Len=0 TSval=1136022576 TSecr=2248644337"
"15945","174.141075","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15946","174.141097","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=7820 Win=64 Len=0 TSval=1804108053 TSecr=2029217982"
"15947","174.202194","192.168.137.174","173.194.194.206","TCP","66","[TCP Keep-Alive] 56182  >  443 [ACK] Seq=120 Ack=121 Win=316 Len=0 TSval=1720000 TSecr=1582475756"
"15948","174.530247","192.168.137.216","255.255.255.255","UDP","129","7000  >  7000 Len=87"
"15949","174.843729","192.168.137.233","255.255.255.255","UDP","214","51259  >  6667 Len=172"
"15950","175.058964","192.168.137.140","255.255.255.255","UDP","246","59729  >  6667 Len=204"
"15951","175.144969","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"15952","175.145037","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3147 Win=64 Len=0 TSval=459777678 TSecr=2768249103"
"15953","175.145107","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15954","175.145128","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3351 Win=64 Len=0 TSval=1136023580 TSecr=2248645341"
"15955","175.145406","10.0.0.7","10.0.0.254","MQTT","110","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15956","175.145490","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=7864 Win=64 Len=0 TSval=1804109058 TSecr=2029218986"
"15957","175.145782","10.0.0.7","10.0.0.254","MQTT","110","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15958","175.145866","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=7880 Win=64 Len=0 TSval=1804109058 TSecr=2029218987"
"15959","175.146140","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15960","175.146238","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3351 Win=64 Len=0 TSval=1136023581 TSecr=2248645342"
"15961","175.146249","10.0.0.3","10.0.0.254","MQTT","83","Publish Message [airflow_data]"
"15962","175.146273","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3147 Win=64 Len=0 TSval=459777679 TSecr=2768249104"
"15963","175.294307","192.168.137.216","192.168.137.233","STUN","142","Binding Request user: j2uw:HmlM"
"15964","175.295898","192.168.137.216","192.168.137.233","STUN","118","Binding Success Response XOR-MAPPED-ADDRESS: 192.168.137.233:60014"
"15965","175.299089","192.168.137.216","192.168.137.233","STUN","118","Binding Success Response XOR-MAPPED-ADDRESS: 192.168.137.233:60014"
"15966","175.476659","192.168.137.233","192.168.137.216","STUN","158","Binding Request user: HmlM:j2uw"
"15967","175.496175","192.168.137.233","192.168.137.216","STUN","158","Binding Request user: HmlM:j2uw"
"15968","175.498794","192.168.137.233","192.168.137.216","STUN","130","Binding Success Response XOR-MAPPED-ADDRESS: 192.168.137.216:56346"
"15969","175.922259","169.254.55.212","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"15970","176.145101","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"15971","176.145133","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3165 Win=64 Len=0 TSval=459778678 TSecr=2768250103"
"15972","176.145148","10.0.0.7","10.0.0.254","MQTT","110","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15973","176.145172","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=7924 Win=64 Len=0 TSval=1804110057 TSecr=2029219986"
"15974","176.145182","10.0.0.9","10.0.0.254","MQTT","90","Publish Message [blood_glucose_data]"
"15975","176.145268","10.0.0.254","10.0.0.9","TCP","66","1883  >  35905 [ACK] Seq=7 Ack=903 Win=64 Len=0 TSval=1982958037 TSecr=416986820"
"15976","176.145560","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"15977","176.145651","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3165 Win=64 Len=0 TSval=459778679 TSecr=2768250104"
"15978","176.145661","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"15979","176.145682","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=7909 Win=64 Len=0 TSval=1804110058 TSecr=2029219987"
"15980","176.146021","10.0.0.9","10.0.0.254","MQTT","91","Publish Message [blood_glucose_data]"
"15981","176.146056","10.0.0.254","10.0.0.9","TCP","66","1883  >  45455 [ACK] Seq=7 Ack=903 Win=64 Len=0 TSval=1982958038 TSecr=416986820"
"15982","176.146065","10.0.0.6","10.0.0.254","MQTT","81","Publish Message [uric_data]"
"15983","176.146145","10.0.0.254","10.0.0.6","TCP","66","1883  >  35017 [ACK] Seq=7 Ack=273 Win=64 Len=0 TSval=2355158105 TSecr=3321861041"
"15984","176.146155","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15985","176.146175","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3370 Win=64 Len=0 TSval=1136024581 TSecr=2248646342"
"15986","176.146291","10.0.0.8","10.0.0.254","MQTT","83","Publish Message [weight_data]"
"15987","176.146316","10.0.0.254","10.0.0.8","TCP","66","1883  >  43951 [ACK] Seq=7 Ack=633 Win=64 Len=0 TSval=1375921039 TSecr=3323270926"
"15988","176.146383","10.0.0.8","10.0.0.254","MQTT","83","Publish Message [weight_data]"
"15989","176.146401","10.0.0.254","10.0.0.8","TCP","66","1883  >  43083 [ACK] Seq=7 Ack=631 Win=64 Len=0 TSval=1375921040 TSecr=3323270926"
"15990","176.146410","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"15991","176.146429","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3370 Win=64 Len=0 TSval=1136024582 TSecr=2248646342"
"15992","176.146437","10.0.0.6","10.0.0.254","MQTT","81","Publish Message [uric_data]"
"15993","176.146515","10.0.0.254","10.0.0.6","TCP","66","1883  >  44133 [ACK] Seq=7 Ack=272 Win=64 Len=0 TSval=2355158106 TSecr=3321861041"
"15994","176.236586","34.206.185.226","192.168.137.210","TLSv1.2","105","Application Data"
"15995","176.372449","34.206.185.226","192.168.137.210","TCP","66","[TCP ACKed unseen segment] 443  >  44522 [ACK] Seq=803 Ack=891 Win=123 Len=0 TSval=743043640 TSecr=2582872"
"15996","176.487571","192.168.137.210","34.206.185.226","TCP","66","44522  >  443 [ACK] Seq=848 Ack=803 Win=189 Len=0 TSval=2582871 TSecr=743043504"
"15997","176.495487","192.168.137.210","34.206.185.226","TCP","109","[TCP Spurious Retransmission] 44522  >  443 [PSH, ACK] Seq=848 Ack=803 Win=189 Len=43 TSval=2582872 TSecr=743043504"
"15998","176.670751","192.168.137.233","35.84.67.65","TLSv1.2","135","Application Data"
"15999","176.973535","192.168.137.233","35.84.67.65","TCP","135","[TCP Retransmission] 40618  >  8883 [PSH, ACK] Seq=1695 Ack=395 Win=29200 Len=69 TSval=8418208 TSecr=3621860416"
"16000","177.142451","10.0.0.3","10.0.0.254","MQTT","83","Publish Message [airflow_data]"
"16001","177.142549","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3182 Win=64 Len=0 TSval=459779676 TSecr=2768251100"
"16002","177.142715","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16003","177.142822","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3389 Win=64 Len=0 TSval=1136025578 TSecr=2248647339"
"16004","177.142826","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16005","177.142837","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3183 Win=64 Len=0 TSval=459779676 TSecr=2768251101"
"16006","177.142843","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16007","177.142853","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3389 Win=64 Len=0 TSval=1136025578 TSecr=2248647339"
"16008","177.142858","10.0.0.7","10.0.0.254","MQTT","110","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16009","177.142870","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=7968 Win=64 Len=0 TSval=1804111055 TSecr=2029220984"
"16010","177.142874","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16011","177.142895","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=7954 Win=64 Len=0 TSval=1804111055 TSecr=2029220984"
"16012","177.142900","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"16013","177.142911","10.0.0.254","10.0.0.14","TCP","66","1883  >  43379 [ACK] Seq=7 Ack=1327 Win=64 Len=0 TSval=1139228154 TSecr=1037461000"
"16014","177.142915","10.0.0.14","10.0.0.254","MQTT","88","Publish Message [spirometer_data]"
"16015","177.142926","10.0.0.254","10.0.0.14","TCP","66","1883  >  36405 [ACK] Seq=7 Ack=1327 Win=64 Len=0 TSval=1139228154 TSecr=1037461000"
"16016","177.282425","192.168.137.233","35.84.67.65","TCP","135","[TCP Retransmission] 40618  >  8883 [PSH, ACK] Seq=1695 Ack=395 Win=29200 Len=69 TSval=8418239 TSecr=3621860416"
"16017","177.362556","34.173.20.6","192.168.137.174","TCP","66","[TCP Dup ACK 15679#1] 443  >  60250 [ACK] Seq=4073 Ack=1761 Win=42368 Len=0 TSval=2930552790 TSecr=1717056"
"16018","177.514492","192.168.137.174","34.173.20.6","TCP","66","[TCP Keep-Alive] 60250  >  443 [ACK] Seq=1760 Ack=4073 Win=37760 Len=0 TSval=1720828 TSecr=2930537742"
"16019","177.533242","192.168.137.216","192.168.137.255","UDP","129","7000  >  7000 Len=87"
"16020","177.902390","192.168.137.233","35.84.67.65","TCP","135","[TCP Retransmission] 40618  >  8883 [PSH, ACK] Seq=1695 Ack=395 Win=29200 Len=69 TSval=8418301 TSecr=3621860416"
"16021","177.910019","35.169.85.245","192.168.137.221","TCP","60","[TCP Keep-Alive] 443  >  44500 [ACK] Seq=414 Ack=691 Win=31088 Len=0"
"16022","178.121095","192.168.137.221","35.169.85.245","TCP","60","[TCP Keep-Alive ACK] 44500  >  443 [ACK] Seq=691 Ack=415 Win=7300 Len=0"
"16023","178.144219","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16024","178.144340","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3200 Win=64 Len=0 TSval=459780677 TSecr=2768252103"
"16025","178.144353","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16026","178.144371","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=8013 Win=64 Len=0 TSval=1804112056 TSecr=2029221986"
"16027","178.144377","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"16028","178.144449","10.0.0.254","10.0.0.2","TCP","66","1883  >  36947 [ACK] Seq=7 Ack=997 Win=64 Len=0 TSval=2663003570 TSecr=942158025"
"16029","178.144477","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16030","178.144489","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=7999 Win=64 Len=0 TSval=1804112057 TSecr=2029221986"
"16031","178.144865","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"16032","178.144966","10.0.0.254","10.0.0.2","TCP","66","1883  >  43871 [ACK] Seq=7 Ack=997 Win=64 Len=0 TSval=2663003571 TSecr=942158025"
"16033","178.144976","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16034","178.144999","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3201 Win=64 Len=0 TSval=459780678 TSecr=2768252103"
"16035","178.145255","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16036","178.145347","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3408 Win=64 Len=0 TSval=1136026580 TSecr=2248648341"
"16037","178.145360","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16038","178.145384","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3408 Win=64 Len=0 TSval=1136026580 TSecr=2248648341"
"16039","178.577466","34.206.185.226","192.168.137.210","TCP","66","[TCP ACKed unseen segment] 443  >  44522 [ACK] Seq=803 Ack=930 Win=123 Len=0 TSval=743045846 TSecr=2583097"
"16040","178.578321","34.206.185.226","192.168.137.210","TLSv1.2","101","Application Data"
"16041","178.748066","192.168.137.210","34.206.185.226","TLSv1.2","105","[TCP Spurious Retransmission] , Application Data"
"16042","178.820497","192.168.137.210","34.206.185.226","TCP","66","44522  >  443 [ACK] Seq=930 Ack=838 Win=189 Len=0 TSval=2583105 TSecr=743045847"
"16043","178.931989","169.254.55.212","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"16044","179.058521","192.168.137.132","255.255.255.255","UDP","932","34091  >  29810 Len=890"
"16045","179.142860","192.168.137.233","35.84.67.65","TCP","135","[TCP Retransmission] 40618  >  8883 [PSH, ACK] Seq=1695 Ack=395 Win=29200 Len=69 TSval=8418425 TSecr=3621860416"
"16046","179.145742","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16047","179.145779","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3218 Win=64 Len=0 TSval=459781679 TSecr=2768253104"
"16048","179.145858","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16049","179.145883","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3427 Win=64 Len=0 TSval=1136027581 TSecr=2248649342"
"16050","179.145893","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16051","179.145913","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=7 Ack=8044 Win=64 Len=0 TSval=1804113058 TSecr=2029222987"
"16052","179.146038","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"16053","179.146141","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=7 Ack=8058 Win=64 Len=0 TSval=1804113058 TSecr=2029222987"
"16054","179.146151","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16055","179.146186","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=7 Ack=3427 Win=64 Len=0 TSval=1136027581 TSecr=2248649342"
"16056","179.146419","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16057","179.146510","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3219 Win=64 Len=0 TSval=459781680 TSecr=2768253104"
"16058","179.329964","8.8.8.8","192.168.137.250","DNS","257","Standard query response 0x9658 AAAA connectivity-check.ubuntu.com AAAA 2001:67c:1562::24 AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4000:1::2a AAAA 2001:67c:1562::23 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4000:1::2b"
"16059","179.343951","8.8.8.8","192.168.137.250","DNS","233","Standard query response 0x3eff A connectivity-check.ubuntu.com A 185.125.190.49 A 185.125.190.17 A 91.189.91.48 A 185.125.190.48 A 34.122.121.32 A 35.224.170.84 A 185.125.190.18 A 91.189.91.49 A 35.232.111.17"
"16060","179.487945","192.168.137.250","8.8.8.8","DNS","89","Standard query 0x9658 AAAA connectivity-check.ubuntu.com"
"16061","179.487945","192.168.137.250","8.8.8.8","DNS","89","Standard query 0x3eff A connectivity-check.ubuntu.com"
"16062","179.841452","192.168.137.233","255.255.255.255","UDP","214","51259  >  6667 Len=172"
"16063","180.061287","192.168.137.140","255.255.255.255","UDP","246","59729  >  6667 Len=204"
"16064","180.146876","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"16065","180.146911","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=7 Ack=3236 Win=64 Len=0 TSval=459782680 TSecr=2768254105"
"16066","180.146926","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"16067","180.147015","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=7 Ack=3446 Win=64 Len=0 TSval=1136028582 TSecr=2248650343"
"16068","180.147024","10.0.0.3","10.0.0.254","MQTT","83","Publish Message [airflow_data]"
"16069","180.147043","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=7 Ack=3236 Win=64 Len=0 TSval=459782680 TSecr=2768254105"
"16070","180.147050","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
