No,Time,Source,Destination,Protocol,Length,Info
16012,269.616899,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5928379 Win=557056 Len=0 TSval=14663627 TSecr=196285
16013,269.616901,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5929807 Win=557056 Len=0 TSval=14663628 TSecr=196285
16014,269.617376,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5931235 Win=556032 Len=0 TSval=14663628 TSecr=196285
16015,269.617381,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5932663 Win=555008 Len=0 TSval=14663628 TSecr=196285
16016,269.617383,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5934091 Win=557056 Len=0 TSval=14663628 TSecr=196285
16017,269.617811,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5935519 Win=557056 Len=0 TSval=14663628 TSecr=196285
16018,269.617816,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5936947 Win=557056 Len=0 TSval=14663628 TSecr=196285
16019,269.617817,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5938375 Win=557056 Len=0 TSval=14663628 TSecr=196285
16020,269.617819,192.168.137.132,255.255.255.255,UDP,930,56745  >  29810 Len=888
16021,269.618113,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5939803 Win=557056 Len=0 TSval=14663629 TSecr=196285
16022,269.639313,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5941231 Win=557056 Len=0 TSval=14663650 TSecr=196289
16023,269.639318,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5942659 Win=557056 Len=0 TSval=14663650 TSecr=196289
16024,269.639481,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5944087 Win=557056 Len=0 TSval=14663650 TSecr=196289
16025,269.639485,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5945515 Win=557056 Len=0 TSval=14663650 TSecr=196289
16026,269.640112,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5946943 Win=557056 Len=0 TSval=14663650 TSecr=196289
16027,269.640117,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5948371 Win=557056 Len=0 TSval=14663650 TSecr=196289
16028,269.640371,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5951227 Win=557056 Len=0 TSval=14663651 TSecr=196289
16029,269.640376,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5954083 Win=557056 Len=0 TSval=14663651 TSecr=196289
16030,269.640945,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5956939 Win=557056 Len=0 TSval=14663651 TSecr=196289
16031,269.641306,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5959795 Win=557056 Len=0 TSval=14663652 TSecr=196290
16032,269.64263,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5962651 Win=557056 Len=0 TSval=14663653 TSecr=196290
16033,269.642816,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5965507 Win=557056 Len=0 TSval=14663653 TSecr=196291
16034,269.643292,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5968363 Win=557056 Len=0 TSval=14663654 TSecr=196291
16035,269.657632,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5971219 Win=557056 Len=0 TSval=14663668 TSecr=196295
16036,269.657873,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5974075 Win=557056 Len=0 TSval=14663668 TSecr=196295
16037,269.657878,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5976931 Win=557056 Len=0 TSval=14663669 TSecr=196295
16038,269.658615,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5979787 Win=557056 Len=0 TSval=14663669 TSecr=196295
16039,269.65862,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5982643 Win=557056 Len=0 TSval=14663669 TSecr=196295
16040,269.658621,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5985499 Win=557056 Len=0 TSval=14663669 TSecr=196295
16041,269.661879,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5988355 Win=557056 Len=0 TSval=14663672 TSecr=196296
16042,269.661945,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5991211 Win=557056 Len=0 TSval=14663672 TSecr=196296
16043,269.661946,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5994067 Win=557056 Len=0 TSval=14663673 TSecr=196296
16044,269.662862,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5996923 Win=557056 Len=0 TSval=14663673 TSecr=196296
16045,269.662867,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=5999779 Win=557056 Len=0 TSval=14663673 TSecr=196296
16046,269.66322,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6002635 Win=557056 Len=0 TSval=14663674 TSecr=196296
16047,269.663225,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6005491 Win=557056 Len=0 TSval=14663674 TSecr=196296
16048,269.663827,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6008347 Win=557056 Len=0 TSval=14663674 TSecr=196296
16049,269.664179,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6011203 Win=557056 Len=0 TSval=14663675 TSecr=196296
16050,269.664185,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6014059 Win=557056 Len=0 TSval=14663675 TSecr=196296
16051,269.665078,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6016915 Win=557056 Len=0 TSval=14663675 TSecr=196296
16052,269.665083,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6019771 Win=557056 Len=0 TSval=14663676 TSecr=196296
16053,269.665385,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6022627 Win=557056 Len=0 TSval=14663676 TSecr=196296
16054,269.666109,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6025483 Win=557056 Len=0 TSval=14663676 TSecr=196296
16055,269.676826,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6028339 Win=557056 Len=0 TSval=14663687 TSecr=196299
16056,269.687489,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6031195 Win=557056 Len=0 TSval=14663698 TSecr=196299
16057,269.687848,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6034051 Win=557056 Len=0 TSval=14663698 TSecr=196299
16058,269.687853,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6036907 Win=557056 Len=0 TSval=14663698 TSecr=196299
16059,269.688517,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6039763 Win=557056 Len=0 TSval=14663699 TSecr=196299
16060,269.688523,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6042619 Win=557056 Len=0 TSval=14663699 TSecr=196299
16061,269.68888,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6045475 Win=557056 Len=0 TSval=14663699 TSecr=196299
16062,269.688886,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6048331 Win=557056 Len=0 TSval=14663699 TSecr=196299
16063,269.689298,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6051187 Win=557056 Len=0 TSval=14663700 TSecr=196300
16064,269.689302,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6054043 Win=557056 Len=0 TSval=14663700 TSecr=196300
16065,269.689981,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6056899 Win=557056 Len=0 TSval=14663700 TSecr=196300
16066,269.689987,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6059755 Win=557056 Len=0 TSval=14663700 TSecr=196300
16067,269.690353,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6062611 Win=557056 Len=0 TSval=14663701 TSecr=196303
16068,269.690358,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6065467 Win=557056 Len=0 TSval=14663701 TSecr=196303
16069,269.690985,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6068323 Win=557056 Len=0 TSval=14663701 TSecr=196303
16070,269.69099,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6071179 Win=557056 Len=0 TSval=14663701 TSecr=196303
16071,269.691243,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6074035 Win=557056 Len=0 TSval=14663702 TSecr=196303
16072,269.691248,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6076891 Win=557056 Len=0 TSval=14663702 TSecr=196303
16073,269.691938,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6079747 Win=557056 Len=0 TSval=14663702 TSecr=196303
16074,269.691944,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6082603 Win=557056 Len=0 TSval=14663702 TSecr=196303
16075,269.692188,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6085459 Win=557056 Len=0 TSval=14663703 TSecr=196303
16076,269.694424,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6088315 Win=557056 Len=0 TSval=14663705 TSecr=196303
16077,269.694429,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6091171 Win=557056 Len=0 TSval=14663705 TSecr=196303
16078,269.694431,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6094027 Win=557056 Len=0 TSval=14663705 TSecr=196303
16079,269.695104,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6096883 Win=557056 Len=0 TSval=14663705 TSecr=196303
16080,269.695205,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6099739 Win=557056 Len=0 TSval=14663706 TSecr=196303
16081,269.695208,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6102595 Win=557056 Len=0 TSval=14663706 TSecr=196303
16082,269.696003,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6105451 Win=557056 Len=0 TSval=14663706 TSecr=196303
16083,269.696009,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6108307 Win=557056 Len=0 TSval=14663706 TSecr=196303
16084,269.696686,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6111163 Win=557056 Len=0 TSval=14663707 TSecr=196303
16085,269.696692,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6114019 Win=557056 Len=0 TSval=14663707 TSecr=196303
16086,269.69694,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6116875 Win=557056 Len=0 TSval=14663707 TSecr=196304
16087,269.70771,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6119731 Win=557056 Len=0 TSval=14663718 TSecr=196307
16088,269.707715,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6122587 Win=557056 Len=0 TSval=14663718 TSecr=196307
16089,269.708494,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6125443 Win=557056 Len=0 TSval=14663719 TSecr=196307
16090,269.708499,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6128299 Win=557056 Len=0 TSval=14663719 TSecr=196307
16091,269.708745,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6131155 Win=557056 Len=0 TSval=14663719 TSecr=196307
16092,269.709354,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6134011 Win=557056 Len=0 TSval=14663720 TSecr=196307
16093,269.709359,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6136867 Win=557056 Len=0 TSval=14663720 TSecr=196307
16094,269.709564,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6139723 Win=557056 Len=0 TSval=14663720 TSecr=196307
16095,269.709568,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6142579 Win=557056 Len=0 TSval=14663720 TSecr=196307
16096,269.710484,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6145435 Win=557056 Len=0 TSval=14663721 TSecr=196307
16097,269.713158,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6148291 Win=557056 Len=0 TSval=14663723 TSecr=196307
16098,269.713163,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6151147 Win=557056 Len=0 TSval=14663724 TSecr=196307
16099,269.713261,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6154003 Win=557056 Len=0 TSval=14663724 TSecr=196307
16100,269.713263,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6156859 Win=557056 Len=0 TSval=14663724 TSecr=196308
16101,269.715225,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6159715 Win=557056 Len=0 TSval=14663725 TSecr=196309
16102,269.71529,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6162571 Win=557056 Len=0 TSval=14663726 TSecr=196309
16103,269.715947,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6165427 Win=557056 Len=0 TSval=14663726 TSecr=196309
16104,269.715952,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6168283 Win=557056 Len=0 TSval=14663727 TSecr=196309
16105,269.71667,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6171139 Win=557056 Len=0 TSval=14663727 TSecr=196309
16106,269.716676,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6173995 Win=557056 Len=0 TSval=14663727 TSecr=196309
16107,269.717037,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6176851 Win=557056 Len=0 TSval=14663728 TSecr=196309
16108,269.717456,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6179707 Win=557056 Len=0 TSval=14663728 TSecr=196309
16109,269.717826,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6182563 Win=557056 Len=0 TSval=14663728 TSecr=196309
16110,269.717834,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6185419 Win=557056 Len=0 TSval=14663728 TSecr=196309
16111,269.71883,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6188275 Win=557056 Len=0 TSval=14663729 TSecr=196309
16112,269.718837,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6191131 Win=557056 Len=0 TSval=14663729 TSecr=196309
16113,269.71925,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6193987 Win=557056 Len=0 TSval=14663730 TSecr=196309
16114,269.71945,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6196843 Win=557056 Len=0 TSval=14663730 TSecr=196309
16115,269.719455,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6199699 Win=557056 Len=0 TSval=14663730 TSecr=196309
16116,269.720329,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6202555 Win=557056 Len=0 TSval=14663731 TSecr=196309
16117,269.720336,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6205411 Win=557056 Len=0 TSval=14663731 TSecr=196309
16118,269.720699,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6208267 Win=557056 Len=0 TSval=14663731 TSecr=196309
16119,269.720706,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6211123 Win=557056 Len=0 TSval=14663731 TSecr=196309
16120,269.730802,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6213979 Win=557056 Len=0 TSval=14663741 TSecr=196309
16121,269.731307,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6216835 Win=557056 Len=0 TSval=14663742 TSecr=196312
16122,269.731522,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6219691 Win=557056 Len=0 TSval=14663742 TSecr=196312
16123,269.732155,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6222547 Win=557056 Len=0 TSval=14663743 TSecr=196312
16124,269.732558,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6225403 Win=557056 Len=0 TSval=14663743 TSecr=196312
16125,269.732951,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6228259 Win=557056 Len=0 TSval=14663743 TSecr=196312
16126,269.73327,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6231115 Win=557056 Len=0 TSval=14663744 TSecr=196312
16127,269.734007,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6233971 Win=557056 Len=0 TSval=14663744 TSecr=196312
16128,269.734013,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=36217 Ack=6236024 Win=557568 Len=0 TSval=14663744 TSecr=196312
16129,269.786906,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=5925523 Ack=36217 Win=152064 Len=1428 TSval=196285 TSecr=14661089
16130,269.786906,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
16131,269.786906,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=5928379 Ack=36217 Win=152064 Len=1428 TSval=196285 TSecr=14661089
16132,269.788223,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
16133,269.788223,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=5931235 Ack=36217 Win=152064 Len=1428 TSval=196285 TSecr=14661089
16134,269.788223,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
